text;retweet_count;favorited;truncated;id_str;in_reply_to_screen_name;source;retweeted;created_at;in_reply_to_status_id_str;in_reply_to_user_id_str;lang;listed_count;verified;location;user_id_str;description;geo_enabled;user_created_at;statuses_count;followers_count;favourites_count;protected;user_url;name;time_zone;user_lang;utc_offset;friends_count;screen_name;country_code;country;place_type;full_name;place_name;place_id;place_lat;place_lon;lat;lon;expanded_url;url
RT @OjoPrensa: ESTA TARDE | #RosarioSangra | Convocan a otra marcha contra la inseguridad en #Rosario ? https://t.co/AigWhQGCyk https://t.c…;4;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 15:03:06 +0000 2016;NA;NA;es;17;FALSO;Rosario, Santa Fe, Argentina;91487101;Aspirante a Periodista | Buscando nuevos rumbos | Hincha del Glorioso Newell's Old Boys |;VERDADERO;Sat Nov 21 02:59:57 +0000 2009;26150;627;523;FALSO;http://facebook.com/Romero341;Leo Romero;America/Argentina/Buenos_Aires;es;-10800;841;Leo_rosarino;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://wp.me/p3r8QS-8fJ;https://t.co/AigWhQGCyk
"RT @GilbertoelGil7: @RAULSINRED #RosarioSangra
Marchamos Hoy a las 19.30hs en Tribunales.
Balcarce y Montevideo
#Rosario";1;FALSO;FALSO;7,74E+17;NA;"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>";FALSO;Thu Sep 08 15:03:54 +0000 2016;NA;NA;es;2;FALSO;NA;551046965;NA;FALSO;Wed Apr 11 14:45:24 +0000 2012;4267;59;74;FALSO;NA;RAUL;Santiago;es;-10800;289;RAULSINRED;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @fugitivahuella: #8SRosario #RosarioSangra #RosarioMarcha. Porque somos invisibles para los que tienen responsabilidad de protegernos ht…;11;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 15:06:47 +0000 2016;NA;NA;es;46;FALSO;Rosario, Argentina;81981883;GODEKENSE, ROSARINO, LEPROSO, MCLAREN, SENNA, SODA, CERATI, FLOYD, MUSE y mucha musica +, y casi FOTOGRAFO;VERDADERO;Tue Oct 13 01:40:39 +0000 2009;67990;2743;10081;FALSO;NA;mono carpinetti?;Buenos Aires;es;-10800;3759;monoleproso;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @fugitivahuella: #8SRosario #RosarioSangra #RosarioMarcha. Porque somos invisibles para los que tienen responsabilidad de protegernos ht…;12;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 15:09:09 +0000 2016;NA;NA;es;0;FALSO;Rosario, Argentina;7,46E+17;De corazón enorme. Todas mis criticas son constructivas...;FALSO;Thu Jun 23 11:15:16 +0000 2016;184;30;159;FALSO;NA;SraMedusa;NA;es;NA;110;SraMedusaok;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIFUNDIR!!!! ROSARIO MATA Y SANGRA... ES INSOSTENIBLE VIVIR ASI... https://t.co/OrLt2SKzvf;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 15:10:45 +0000 2016;NA;NA;es;2;FALSO;Rosario (Sta. Fe);223263092;Hay un límite más allá del cual la tolerancia deja de ser virtud...;VERDADERO;Sun Dec 05 21:55:08 +0000 2010;9314;612;1640;FALSO;NA;Claudia Bailetti;Buenos Aires;es;-10800;1359;Nejualt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://twitter.com/MitreRosario/status/773817285215657984;https://t.co/OrLt2SKzvf
RT @OjoPrensa: ESTA TARDE | #RosarioSangra | Convocan a otra marcha contra la inseguridad en #Rosario ? https://t.co/AigWhQGCyk https://t.c…;5;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 15:14:28 +0000 2016;NA;NA;es;281;FALSO;Rosario, Argentina;2490361830;No hay guerrero sin heridas,el fracaso esta en abandonar;FALSO;Sun May 11 20:31:38 +0000 2014;160766;1127;883;FALSO;NA;Alexis Mautone;Buenos Aires;es;-10800;1202;AlexisMautoneRC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://wp.me/p3r8QS-8fJ;https://t.co/AigWhQGCyk
RT @pablorprocopio: #RosarioSangra La marcha de hoy tiene que ser más contundente. Todos a Tribunales, a las 19.30, por seguridad y justici…;6;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 15:15:53 +0000 2016;NA;NA;es;17;FALSO;Rosario - Argentina;237282212;"Entrenador de fútbol - Dibujante  Muchos,me critican.Pocos,me conocen Señalo la luna y algunos miran al dedo.
http://nodigagoldigakempes.tumblr.com/";VERDADERO;Wed Jan 12 13:58:59 +0000 2011;21666;514;10571;FALSO;http://nodigagoldigakempes.blogspot.com.ar;Rafa Di Gangi;Buenos Aires;es;-10800;210;rdgrafa;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"@pablorprocopio Según el gobernador que ceno con Mirtha.
#RosarioSangra es impulsada por el periodismo.Un caradura.";0;FALSO;FALSO;7,74E+17;pablorprocopio;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 15:18:59 +0000 2016;7,74E+17;266128536;es;17;FALSO;Rosario - Argentina;237282212;"Entrenador de fútbol - Dibujante  Muchos,me critican.Pocos,me conocen Señalo la luna y algunos miran al dedo.
http://nodigagoldigakempes.tumblr.com/";VERDADERO;Wed Jan 12 13:58:59 +0000 2011;21667;514;10571;FALSO;http://nodigagoldigakempes.blogspot.com.ar;Rafa Di Gangi;Buenos Aires;es;-10800;210;rdgrafa;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Hoy marchamos y alzamos la voz ante tanta sordera política, judicial y mediática. #VGG sangra #RosarioSangra. https://t.co/rxDABWABdj;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 15:22:42 +0000 2016;NA;NA;es;2;FALSO;Villa Gobernador Gálvez;2909362167;"? Simple, Sencilla, clara y divertida ?
  #VGGmiciudad";VERDADERO;Sun Dec 07 15:24:02 +0000 2014;250;37;48;FALSO;NA;~Carito Torres~;Buenos Aires;es;-10800;73;U2Carito;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://twitter.com/rosarioinsegura/status/773884758602440704;https://t.co/rxDABWABdj
RT @U2Carito: Hoy marchamos y alzamos la voz ante tanta sordera política, judicial y mediática. #VGG sangra #RosarioSangra. https://t.co/rx…;1;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 15:24:44 +0000 2016;NA;NA;es;6;FALSO;ahora en punta del este;2321184924;empresaria, experta en seguridad, buena persona, y por sobre todo lesbiana;VERDADERO;Fri Jan 31 18:20:27 +0000 2014;13971;701;8532;FALSO;NA;susana altamirano;NA;es;NA;653;rosarioinsegura;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://twitter.com/rosarioinsegura/status/773884758602440704;https://t.co/rxDABWABdj
RT @OjoPrensa: ESTA TARDE | #RosarioSangra | Convocan a otra marcha contra la inseguridad en #Rosario ? https://t.co/AigWhQGCyk https://t.c…;6;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 15:37:15 +0000 2016;NA;NA;es;10;FALSO;NA;2333623135;Soy Monica fan de Cristian Castro reeeeeeeeeeBOSTERA!!! AMA DE CASA A FULL?;FALSO;Sat Feb 08 15:08:00 +0000 2014;11333;472;1851;FALSO;NA;Moni U;Buenos Aires;es;-10800;1402;MonicaUlllll;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://wp.me/p3r8QS-8fJ;https://t.co/AigWhQGCyk
#Ahora Eduardo Trasante, padre de Jeremías y Jairo, sobre la marcha de esta noche en Tribunales 19.30 #RosarioSangra https://t.co/q8AdWfZQeI;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 15:38:38 +0000 2016;NA;NA;es;0;FALSO;Rosario, Argentina;7,60E+17;No somos muchos, no somos pocos... somos Parte del Todo Encontrémonos de Lunes a Viernes de 12 a 14 en el 89.5 del dial en Fisherton CNN;FALSO;Mon Aug 01 12:31:46 +0000 2016;65;5;1;FALSO;NA;ParteDelTodo895;Pacific Time (US & Canada);es;-25200;74;ParteDelTodo895;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @OjoPrensa: ESTA TARDE | #RosarioSangra | Convocan a otra marcha contra la inseguridad en #Rosario ? https://t.co/AigWhQGCyk https://t.c…;7;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 15:42:53 +0000 2016;NA;NA;es;4;FALSO;Argentina;2876074534;Naci en tierras de viento y frio(Rio Negro) Quejosa y pesada. Mezcla Rara y Dlgp! Fotos para @SomosPrevia;FALSO;Fri Nov 14 05:26:54 +0000 2014;8756;263;2989;FALSO;https://m.facebook.com/FotoSeforaVeronica;Verónica.;Buenos Aires;es;-10800;207;Sefveronica;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://wp.me/p3r8QS-8fJ;https://t.co/AigWhQGCyk
RT @OjoPrensa: ESTA TARDE | #RosarioSangra | Convocan a otra marcha contra la inseguridad en #Rosario ? https://t.co/AigWhQGCyk https://t.c…;8;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 15:43:28 +0000 2016;NA;NA;es;141;FALSO;rosario;1643907805;Intentamos informar, prevenir y brindar seguridad así evitar situaciones de peligro para Ti y Tú Familia;VERDADERO;Sat Aug 03 23:37:06 +0000 2013;83841;23213;16435;FALSO;http://reddeemergencias.org;red de emergencias;Buenos Aires;es;-10800;22609;emergenciasAR;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://wp.me/p3r8QS-8fJ;https://t.co/AigWhQGCyk
"RT @GilbertoelGil7: #RosarioSangra Hoy desde las 19.30
Tribunales  
Un Grito ante el Silencio de Jueces y Autoridades.
#Rosario https://t.c…";10;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 15:44:08 +0000 2016;NA;NA;es;9;FALSO;Argentina;48351046;Un habitante de Rosario que sueña que todo podria estar bien.;VERDADERO;Thu Jun 18 13:37:15 +0000 2009;20451;400;2374;FALSO;http://www.angelitocolifa.blogspot.com;Hector de Rosario;Buenos Aires;es;-10800;695;Hetitor7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @OjoPrensa: ESTA TARDE | #RosarioSangra | Convocan a otra marcha contra la inseguridad en #Rosario ? https://t.co/AigWhQGCyk https://t.c…;9;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 15:49:04 +0000 2016;NA;NA;es;1;FALSO;NA;3201439365;NA;FALSO;Fri Apr 24 15:45:05 +0000 2015;52;31;106;FALSO;NA;Silvia Velazquez;NA;es;NA;264;silviav72668396;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://wp.me/p3r8QS-8fJ;https://t.co/AigWhQGCyk
"RT @lacapital: #RosarioMarcha #Seguridad ""Esperamos que que vaya más gente que a la anterior"" https://t.co/msWnJbIKh7 https://t.co/lIuC73Lc…";16;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 15:53:32 +0000 2016;NA;NA;es;0;FALSO;Rosario, Argentina;7,37E+17;Radio Música Artistas argentinos Notícia;FALSO;Mon May 30 01:32:44 +0000 2016;75;25;149;FALSO;NA;Roxana Arguello;NA;es;NA;90;RoxanaArguell13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://bit.ly/2cg1VOA;https://t.co/msWnJbIKh7
RT @OjoPrensa: ESTA TARDE | #RosarioSangra | Convocan a otra marcha contra la inseguridad en #Rosario ? https://t.co/AigWhQGCyk https://t.c…;10;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 15:54:16 +0000 2016;NA;NA;es;6;FALSO;Rosario;497262192;Si el cambio significa paz en nuestra vida...¡Cambiemos! #PadreIgnacio;FALSO;Sun Feb 19 20:01:05 +0000 2012;35767;719;2138;FALSO;NA;Silvia Bullentini;NA;es;NA;556;SilB27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://wp.me/p3r8QS-8fJ;https://t.co/AigWhQGCyk
#8SRosario #RosarioSangra https://t.co/Lp2laJoY5m;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 15:56:22 +0000 2016;NA;NA;und;20;FALSO;Brooklyn, NY;2784757783;Libertad para ser ineficiente y desgraciado.Libertad para ser una clavija redonda en un agujero cuadrado. (Un mundo feliz, Aldous Huxley) (((CHATARRERA)));VERDADERO;Mon Sep 01 21:28:23 +0000 2014;37252;2190;41118;FALSO;NA;Vecina de Brooklyn;Buenos Aires;es;-10800;1768;fugitivahuella;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://twitter.com/OjoPrensa/status/773898635012636672;https://t.co/Lp2laJoY5m
RT @fugitivahuella: #8SRosario #RosarioSangra https://t.co/Lp2laJoY5m;1;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 16:00:11 +0000 2016;NA;NA;und;26;FALSO;CABA;290671142;No miro películas.;VERDADERO;Sat Apr 30 17:55:37 +0000 2011;98018;641;25362;FALSO;NA;Silvia Rienzo;Buenos Aires;es;-10800;942;silviarienzo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://twitter.com/OjoPrensa/status/773898635012636672;https://t.co/Lp2laJoY5m
"Argentina  Rosario 
1 #BuenJueves
2 Rafecas
3 #ParaCuando
4 #RosarioSangra
5 iPhone 7
6 Delpo
8 Wawrinka https://t.co/GhqMDpZvyO";0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://developrz.com"" rel=""nofollow"">Developrz OB&CM</a>";FALSO;Thu Sep 08 16:00:33 +0000 2016;NA;NA;it;73;FALSO;NA;2790748504;TT Latino Información de #TTs de ciudades de Argentina, Chile, Colombia, Republica Dominicana, Ecuador, Guatemala, Peru Puerto Rico, Venezuela PL:@ChekoIvanPA;FALSO;Mon Sep 29 05:08:48 +0000 2014;323974;4817;184;FALSO;http://attimes.mx/tt.php;Trend Topics Latino;Mexico City;es;-18000;1416;TrendTopicsLa;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
@MiguelLifschitz hace puchero y se caga en #RosarioSangra xq @PatoBullrich le dice q la policia de sta.fe es corrupta;0;FALSO;FALSO;7,74E+17;MiguelLifschitz;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 16:01:23 +0000 2016;NA;21772289;es;2;FALSO;Rosario, Santa Fe, Argentina;1288764098;"Centro Corredora S.A.- 
Asesor Comercial AgroNegocios SRL";VERDADERO;Fri Mar 22 13:56:28 +0000 2013;4517;98;2536;FALSO;NA;Pablo Daniel O'Toole;America/Argentina/Buenos_Aires;es;-10800;119;pabloOtoole;AR;Argentina;city;Rosario, Argentina;NA;NA;-32,9516155;-60,697406;NA;NA;NA;NA
RT @fugitivahuella: #8SRosario #RosarioSangra https://t.co/Lp2laJoY5m;2;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 16:01:33 +0000 2016;NA;NA;und;15;FALSO;NA;27346478;Super women.  Madre prolífica.                          Ciclista.Chamuyadora de muñecos. Fotografiadora de la vida  Morocha Argentina.;VERDADERO;Sun Mar 29 00:48:35 +0000 2009;26542;967;16159;FALSO;NA;Vieja Intoxicada;Santiago;es;-10800;1642;pericafany;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://twitter.com/OjoPrensa/status/773898635012636672;https://t.co/Lp2laJoY5m
RT @sachademayo: #HOY Sin banderas políticas #RosarioMarcha #RosarioSangra https://t.co/tunlbXJDK6;5;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 16:03:20 +0000 2016;NA;NA;es;64;FALSO;Rosario;594326326;"Periodista deportivo. Productor y conductor de @Ultima_Jugada en radio @lt3am680 y emprendedor -
http://soundcloud.com/nicofilomeno";VERDADERO;Wed May 30 05:23:46 +0000 2012;42895;12313;2979;FALSO;http://www.nicofilomeno.com.ar;Nico Filomeno;Buenos Aires;es;-10800;201;NicoFilomeno;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @sachademayo: #HOY Sin banderas políticas #RosarioMarcha #RosarioSangra https://t.co/tunlbXJDK6;6;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 16:04:00 +0000 2016;NA;NA;es;1;FALSO;NA;244736159;C?u? A????îc? R?s??î? C???r??;VERDADERO;Sun Jan 30 01:05:23 +0000 2011;28285;511;1652;FALSO;NA;Ciro ?;Buenos Aires;es;-10800;315;CirooV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @OjoPrensa: ESTA TARDE | #RosarioSangra | Convocan a otra marcha contra la inseguridad en #Rosario ? https://t.co/AigWhQGCyk https://t.c…;11;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 16:04:11 +0000 2016;NA;NA;es;11;FALSO;NA;1539264631;NA;VERDADERO;Sat Jun 22 18:22:33 +0000 2013;6189;168;244;FALSO;NA;Norma Boyle;NA;es;NA;166;Norma_Boyle;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://wp.me/p3r8QS-8fJ;https://t.co/AigWhQGCyk
RT @sachademayo: #HOY Sin banderas políticas #RosarioMarcha #RosarioSangra https://t.co/tunlbXJDK6;7;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 16:04:21 +0000 2016;NA;NA;es;20;FALSO;argentina;246240841;NA;VERDADERO;Wed Feb 02 12:28:29 +0000 2011;49894;1654;339;FALSO;NA;DARIO GURVICH;Santiago;es;-10800;1686;DARIOGURVICH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @sachademayo: #HOY Sin banderas políticas #RosarioMarcha #RosarioSangra https://t.co/tunlbXJDK6;8;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 16:04:54 +0000 2016;NA;NA;es;8;FALSO;Rosario, Argentina ;620244668;No me sigan,nunca maduré. Pelotudo medio tiempo. Nadie es genio en  ésta vida,Y menos vos.;VERDADERO;Wed Jun 27 18:50:34 +0000 2012;31474;271;48224;FALSO;NA;Morocho;NA;es;NA;159;Hernang353;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @sachademayo: #HOY Sin banderas políticas #RosarioMarcha #RosarioSangra https://t.co/tunlbXJDK6;9;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 16:04:58 +0000 2016;NA;NA;es;0;FALSO;NA;1661607890;Estudiante de Medicina, UNR. Voy a cantar, voy a llorar...y volvere a reir!!!.- Solo baila este rock and roll!!!;FALSO;Sun Aug 11 04:19:12 +0000 2013;3805;143;71;FALSO;NA;Mauri;Santiago;es;-10800;211;MauriLvppt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Esto sigue, gente, #RosarioSangra y hoy se moviliza a las 19.30 frente a Tribunales por calle Balcarce, para culminar en la Plaza San Martín;0;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 16:05:02 +0000 2016;NA;NA;es;19;FALSO;República de Arroyito;3302017959;Cuenta de Twitter Oficial de un puñado de delirantes que se encargan de encanallar un poco más donde se pueda. Desde 1889 Rosario es Central.;FALSO;Thu May 28 19:20:08 +0000 2015;10343;11544;6763;FALSO;http://www.lafiestapajarito.com.ar;#LaFiestaPajarito;Buenos Aires;es;-10800;566;FiestaPajarito;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @sachademayo: #HOY Sin banderas políticas #RosarioMarcha #RosarioSangra https://t.co/tunlbXJDK6;10;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 16:05:14 +0000 2016;NA;NA;es;0;FALSO;Rosario;147396989;NA;FALSO;Mon May 24 01:38:00 +0000 2010;1903;111;44;FALSO;NA;EJM;Buenos Aires;es;-10800;90;PujeCARC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @FiestaPajarito: Esto sigue, gente, #RosarioSangra y hoy se moviliza a las 19.30 frente a Tribunales por calle Balcarce, para culminar e…;1;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 16:05:46 +0000 2016;NA;NA;es;9;FALSO;Rosario, Argentina;182462149;ROSARIO CENTRAL ? #CR7 #MR9 #G10 @laliespos Sos mi heroína en este lío #SOY | AMOR ES PRESENTE | Lalita | Belieber? TECHNO & HOUSE ?#LPDA #CyLP;FALSO;Tue Aug 24 17:12:38 +0000 2010;43563;911;12873;FALSO;NA;Angie Zacarías;Buenos Aires;es;-10800;774;AnshiiRc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @FiestaPajarito: Esto sigue, gente, #RosarioSangra y hoy se moviliza a las 19.30 frente a Tribunales por calle Balcarce, para culminar e…;2;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 16:05:58 +0000 2016;NA;NA;es;3;FALSO;NA;240416202;Rosarino y de Central por sobre todas las cosas || Que sea rock || Libra ? || NTVG llenas mi alma || Central es mi locura, mi droga, mi enfermedad || 125 ||;FALSO;Wed Jan 19 21:52:44 +0000 2011;11580;189;4495;FALSO;NA;Fabricio Picariello;Buenos Aires;es;-10800;414;FabriiRC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @FiestaPajarito: Esto sigue, gente, #RosarioSangra y hoy se moviliza a las 19.30 frente a Tribunales por calle Balcarce, para culminar e…;3;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";FALSO;Thu Sep 08 16:06:13 +0000 2016;NA;NA;es;3;FALSO;NA;3289304493;Un gol de Marco, una asistencia de Gio, una locura del Chacho. Centralista, Ronaldista y Madridista.;FALSO;Tue May 19 00:15:09 +0000 2015;2661;1170;1611;FALSO;NA;El Chacho CoachDT;Pacific Time (US & Canada);es;-25200;171;ElChachoCouchDT;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @FiestaPajarito: Esto sigue, gente, #RosarioSangra y hoy se moviliza a las 19.30 frente a Tribunales por calle Balcarce, para culminar e…;4;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 16:06:21 +0000 2016;NA;NA;es;5;FALSO;De Rosario y de Central;760139364;"Hincha, fanática y socia del CLUB ATLÉTICO ROSARIO CENTRAL!
+ Tu intento de h15toria nos hizo In16ualables?//#LosMejoresDelMomento



Snap: Ailu_lakd1889";VERDADERO;Wed Aug 15 20:52:29 +0000 2012;43448;1270;4795;FALSO;http://instagram.com/Ailu_1889;#Guerrera????;Brasilia;es;-10800;989;AiluLakd;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @OjoPrensa: ESTA TARDE | #RosarioSangra | Convocan a otra marcha contra la inseguridad en #Rosario ? https://t.co/AigWhQGCyk https://t.c…;12;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";FALSO;Thu Sep 08 16:06:28 +0000 2016;NA;NA;es;4;FALSO;Rosario;161690637;"DEL GLORIOSO NOB!!!! 
SE QUE ESTAS EN LA ESTRELLA QUE MAS BRILLA .....TE EXTRAÑO !";VERDADERO;Thu Jul 01 14:13:54 +0000 2010;6048;207;916;FALSO;NA;per _ turka;Santiago;es;-10800;754;per_02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://wp.me/p3r8QS-8fJ;https://t.co/AigWhQGCyk
RT @fugitivahuella: #8SRosario #RosarioSangra #RosarioMarcha. Porque somos invisibles para los que tienen responsabilidad de protegernos ht…;13;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 16:06:39 +0000 2016;NA;NA;es;11;FALSO;NA;1539264631;NA;VERDADERO;Sat Jun 22 18:22:33 +0000 2013;6190;168;244;FALSO;NA;Norma Boyle;NA;es;NA;166;Norma_Boyle;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @sachademayo: #HOY Sin banderas políticas #RosarioMarcha #RosarioSangra https://t.co/tunlbXJDK6;11;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 16:06:51 +0000 2016;NA;NA;es;0;FALSO;NA;334416621;NA;VERDADERO;Wed Jul 13 02:08:13 +0000 2011;582;69;255;FALSO;NA;guillermo prigemann;Greenland;es;-7200;222;gprigemann;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RT @FiestaPajarito: Esto sigue, gente, #RosarioSangra y hoy se moviliza a las 19.30 frente a Tribunales por calle Balcarce, para culminar e…;5;FALSO;FALSO;7,74E+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";FALSO;Thu Sep 08 16:07:01 +0000 2016;NA;NA;es;4;FALSO;Rosario, Argentina;1382807508;"~Rosario Central~
~Torino~




                                                                           snap:  Juampaa9     insta: juampa_salazar";VERDADERO;Fri Apr 26 20:37:17 +0000 2013;21436;520;3715;FALSO;NA;J?a??aa;NA;es;NA;332;JuampaLakd;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
